x_h,y_h,E,RMSE,DeltaT_max,CR,t_s,N_sw,U_spatial,J,J_con
0.3,0.3,25.9375,35.46982246421931,192.82241036529942,0.16086914062500002,120.0,1,30.158538851092636,0.8309675422052667,16.39130859375
0.531578947368421,0.3,22.8125,30.0535060160862,150.88589441283156,0.170693359375,120.0,1,25.59259087979929,0.748610624019795,16.29306640625
0.7631578947368421,0.3,20.3125,25.595173871192163,120.04071551133688,0.18083007812500002,120.0,1,21.803467868504413,0.683456111758873,16.19169921875
0.9947368421052631,0.3,17.8125,21.385269665334693,97.89695710477858,0.19440755208333332,120.0,1,18.254709470991436,0.6253254073784009,16.05592447916667
1.2263157894736842,0.3,15.3125,17.449508879810672,80.90634687181284,0.21011067708333334,120.0,1,14.97502033990781,0.5721381291152074,15.898893229166667
1.4578947368421054,0.3,13.4375,14.509786076198958,69.30712025036833,0.23016276041666667,120.0,1,12.51111426847757,0.5318685414405876,15.698372395833333
1.6894736842105265,0.3,12.1875,12.51673887530814,61.814443670750194,0.24622395833333333,120.0,1,10.815259531128778,0.5045747307586708,15.537760416666668
1.9210526315789476,0.3,10.9375,10.733717215149934,55.118872145490556,0.2632161458333333,120.0,1,9.329155514950298,0.47900699353898124,15.367838541666668
2.1526315789473687,0.3,10.3125,9.803261673865338,51.64188119835386,0.2745052083333333,120.0,1,8.530239899007098,0.46547100742859926,15.254947916666667
2.3842105263157896,0.3,9.6875,9.021229097535299,48.4939071046599,0.29263020833333336,120.0,1,7.892497791587155,0.45206707277638525,15.073697916666667
2.6157894736842104,0.3,9.6875,9.021229097535299,48.4939071046599,0.29263020833333336,120.0,1,7.892497791587155,0.45206707277638525,15.073697916666667
2.8473684210526318,0.3,10.3125,9.803261673865332,51.64188119835384,0.2745052083333333,120.0,1,8.530239899007096,0.46547100742859926,15.254947916666667
3.0789473684210527,0.3,10.9375,10.733717215149934,55.118872145490556,0.2632161458333333,120.0,1,9.329155514950298,0.47900699353898124,15.367838541666668
3.310526315789474,0.3,12.1875,12.516738875308143,61.814443670750194,0.24622395833333333,120.0,1,10.81525953112878,0.5045747307586708,15.537760416666668
3.542105263157895,0.3,13.4375,14.509786076198958,69.30712025036833,0.23016276041666667,120.0,1,12.51111426847757,0.5318685414405876,15.698372395833333
3.773684210526316,0.3,15.3125,17.449508879810672,80.90634687181284,0.21011067708333334,120.0,1,14.97502033990781,0.5721381291152074,15.898893229166667
4.0052631578947375,0.3,17.8125,21.385269665334697,97.89695710477861,0.19440755208333332,120.0,1,18.254709470991436,0.6253254073784009,16.05592447916667
4.236842105263158,0.3,20.3125,25.59517387119216,120.04071551133691,0.18083007812500002,120.0,1,21.803467868504413,0.683456111758873,16.19169921875
4.468421052631579,0.3,22.8125,30.0535060160862,150.8858944128316,0.170693359375,120.0,1,25.592590879799292,0.748610624019795,16.29306640625
4.7,0.3,25.9375,35.46982246421931,192.82241036529942,0.16086914062500002,120.0,1,30.158538851092636,0.8309675422052667,16.39130859375
0.3,0.531578947368421,22.8125,30.574430007504592,158.7510628305628,0.17099283854166666,120.0,1,26.03778701622362,0.7572405862959855,16.290071614583333
0.531578947368421,0.531578947368421,20.3125,26.05760010042773,124.34574547536735,0.18170898437500002,120.0,1,22.215972426316778,0.6891849580071183,16.18291015625
0.7631578947368421,0.531578947368421,17.1875,21.007800217629818,94.29254067100884,0.19411132812499998,120.0,1,18.029256931876134,0.6169093498113926,16.058886718750003
0.9947368421052631,0.531578947368421,14.6875,16.96954333021146,75.09915176541969,0.20723307291666665,120.0,1,14.669213964753226,0.5619520254677672,15.927669270833334
1.2263157894736842,0.531578947368421,12.8125,13.929591657822053,62.46424929612216,0.22287109375,120.0,1,12.12072921287652,0.5210037591848192,15.7712890625
1.4578947368421054,0.531578947368421,10.9375,11.146260479641905,51.8914556028155,0.24673177083333334,120.0,1,9.814857260908116,0.4818497116655073,15.532682291666667
1.6894736842105265,0.531578947368421,9.6875,9.292073018304889,45.033834632459886,0.26857421875000004,120.0,1,8.251065459158225,0.4549965147909275,15.314257812500001
1.9210526315789476,0.531578947368421,8.4375,7.649356859249017,38.77796122783724,0.3019954427083333,120.0,1,6.87633450951108,0.4281470106854651,14.980045572916667
2.1526315789473687,0.531578947368421,7.8125,6.816377294212121,35.557461959255264,0.35145507812500004,120.0,1,6.150234538710317,0.40967336046581393,14.48544921875
2.3842105263157896,0.531578947368421,7.8125,6.711135686164198,35.28194599409917,0.37495442708333343,120.0,1,6.029139033019365,0.4052987337936631,14.250455729166667
2.6157894736842104,0.531578947368421,7.8125,6.711135686164198,35.28194599409917,0.37495442708333343,120.0,1,6.029139033019365,0.4052987337936631,14.250455729166667
2.8473684210526318,0.531578947368421,7.8125,6.816377294212121,35.55746195925526,0.35145507812500004,120.0,1,6.150234538710317,0.40967336046581393,14.48544921875
3.0789473684210527,0.531578947368421,8.4375,7.649356859249017,38.77796122783724,0.3019954427083333,120.0,1,6.876334509511079,0.4281470106854651,14.980045572916667
3.310526315789474,0.531578947368421,9.6875,9.292073018304887,45.033834632459886,0.26857421875000004,120.0,1,8.251065459158223,0.4549965147909275,15.314257812500001
3.542105263157895,0.531578947368421,10.9375,11.146260479641901,51.89145560281548,0.24673177083333334,120.0,1,9.814857260908111,0.48184971166550716,15.532682291666667
3.773684210526316,0.531578947368421,12.8125,13.929591657822057,62.46424929612216,0.22287109375,120.0,1,12.12072921287652,0.5210037591848192,15.7712890625
4.0052631578947375,0.531578947368421,14.6875,16.969543330211465,75.09915176541972,0.20723307291666665,120.0,1,14.66921396475323,0.5619520254677672,15.927669270833334
4.236842105263158,0.531578947368421,17.1875,21.00780021762982,94.29254067100884,0.19411132812499998,120.0,1,18.029256931876134,0.6169093498113926,16.058886718750003
4.468421052631579,0.531578947368421,20.3125,26.057600100427734,124.34574547536741,0.18170898437500002,120.0,1,22.215972426316778,0.6891849580071183,16.18291015625
4.7,0.531578947368421,22.8125,30.574430007504585,158.75106283056274,0.17099283854166666,120.0,1,26.03778701622361,0.7572405862959855,16.290071614583333
0.3,0.7631578947368421,20.3125,26.53600126235778,131.58438783470285,0.182158203125,120.0,1,22.617620275306752,0.6970949893724144,16.17841796875
0.531578947368421,0.7631578947368421,17.1875,21.415852206538915,97.86533784729647,0.19529622395833332,120.0,1,18.389217822995352,0.6217478053335203,16.047037760416668
0.7631578947368421,0.7631578947368421,14.6875,17.29223370526963,74.67019982720686,0.20870117187499998,120.0,1,14.967583345568388,0.5634616877655311,15.91298828125
0.9947368421052631,0.7631578947368421,12.1875,13.432186012109293,57.71371636058939,0.22446940104166666,120.0,1,11.794189754943492,0.5107631654884082,15.755305989583334
1.2263157894736842,0.7631578947368421,10.3125,10.573672544569298,46.47331943413285,0.24248697916666667,120.0,1,9.422048478442113,0.47155495475877474,15.575130208333334
1.4578947368421054,0.7631578947368421,8.4375,7.997314514296059,36.79856251254315,0.26615234375,120.0,1,7.284146037165807,0.43434615181348635,15.3384765625
1.6894736842105265,0.7631578947368421,7.1875,6.35181537611487,30.495781666550457,0.3065266927083333,108.75,1,5.861818551656543,0.3923414740033767,14.934733072916668
1.9210526315789476,0.7631578947368421,6.5625,5.505086862739839,27.236230743687877,0.377431640625,75.0,1,5.079300616228897,0.32835041559488837,14.22568359375
2.1526315789473687,0.7631578947368421,5.9375,4.8175277311806255,24.253218482267535,0.432861328125,120.0,1,4.42035787851375,0.3663069447020312,13.67138671875
2.3842105263157896,0.7631578947368421,5.9375,4.732306783867118,24.05432544515392,0.45211588541666664,120.0,1,4.321702832265958,0.3627473257270325,13.478841145833334
2.6157894736842104,0.7631578947368421,5.9375,4.732306783867118,24.05432544515392,0.45211588541666664,120.0,1,4.321702832265958,0.3627473257270325,13.478841145833334
2.8473684210526318,0.7631578947368421,5.9375,4.817527731180626,24.253218482267535,0.432861328125,120.0,1,4.420357878513752,0.3663069447020312,13.67138671875
3.0789473684210527,0.7631578947368421,6.5625,5.505086862739838,27.236230743687877,0.377431640625,75.0,1,5.079300616228896,0.3283504155948883,14.22568359375
3.310526315789474,0.7631578947368421,7.1875,6.351815376114871,30.495781666550457,0.3065266927083333,108.75,1,5.861818551656543,0.3923414740033767,14.934733072916668
3.542105263157895,0.7631578947368421,8.4375,7.997314514296059,36.79856251254315,0.26615234375,120.0,1,7.284146037165807,0.43434615181348635,15.3384765625
3.773684210526316,0.7631578947368421,10.3125,10.573672544569302,46.47331943413286,0.24248697916666667,120.0,1,9.422048478442113,0.47155495475877474,15.575130208333334
4.0052631578947375,0.7631578947368421,12.1875,13.432186012109298,57.71371636058939,0.22446940104166666,120.0,1,11.794189754943496,0.5107631654884082,15.755305989583334
4.236842105263158,0.7631578947368421,14.6875,17.29223370526963,74.67019982720687,0.20870117187499998,120.0,1,14.967583345568388,0.5634616877655311,15.91298828125
4.468421052631579,0.7631578947368421,17.1875,21.41585220653892,97.86533784729652,0.19529622395833332,120.0,1,18.38921782299536,0.6217478053335203,16.047037760416668
4.7,0.7631578947368421,20.3125,26.536001262357786,131.58438783470288,0.182158203125,120.0,1,22.617620275306756,0.6970949893724145,16.17841796875
0.3,0.9947368421052631,17.8125,22.63437307691877,108.67348762310328,0.19293294270833333,120.0,1,19.352876832395236,0.6407916652225449,16.07067057291667
0.531578947368421,0.9947368421052631,14.6875,17.675529004616518,78.3906855470836,0.20822591145833336,120.0,1,15.304958036673707,0.5684953479331736,15.917740885416666
0.7631578947368421,0.9947368421052631,12.1875,13.731838084515468,58.280247774643385,0.227119140625,120.0,1,12.071229081007973,0.5126352993811412,15.728808593750001
0.9947368421052631,0.9947368421052631,9.6875,10.082375251931232,43.10415253720917,0.245205078125,120.0,1,9.091157984828733,0.4621342381890309,15.54794921875
1.2263157894736842,0.9947368421052631,8.4375,8.118844445500372,35.41093820405335,0.2650325520833333,120.0,1,7.419523979481309,0.43432284246178077,15.349674479166667
1.4578947368421054,0.9947368421052631,6.5625,5.809001123909686,26.378850328419652,0.31163085937499996,78.75,1,5.437646544757002,0.3442256069702869,14.883691406250001
1.6894736842105265,0.9947368421052631,5.9375,4.946036779743033,22.993993516574605,0.3736751302083333,120.0,1,4.60935566249399,0.3751256456517209,14.263248697916667
1.9210526315789476,0.9947368421052631,5.3125,4.260876404926114,19.97007456362011,0.42586914062500003,120.0,1,3.8979540140986018,0.35730445907204444,13.74130859375
2.1526315789473687,0.9947368421052631,4.6875,3.770036789882141,17.16233549985307,0.4422981770833333,120.0,1,3.298685043356185,0.346215886012318,13.577018229166669
2.3842105263157896,0.9947368421052631,4.6875,3.7029432503958657,17.011212903637002,0.4649869791666666,120.0,1,3.2155272561044095,0.3422877074755005,13.350130208333335
2.6157894736842104,0.9947368421052631,4.6875,3.7029432503958657,17.011212903637002,0.4649869791666666,120.0,1,3.2155272561044095,0.3422877074755005,13.350130208333335
2.8473684210526318,0.9947368421052631,4.6875,3.7700367898821416,17.162335499853064,0.4422981770833333,120.0,1,3.2986850433561856,0.346215886012318,13.577018229166669
3.0789473684210527,0.9947368421052631,5.3125,4.260876404926114,19.97007456362011,0.42586914062500003,120.0,1,3.8979540140986018,0.35730445907204444,13.74130859375
3.310526315789474,0.9947368421052631,5.9375,4.946036779743033,22.993993516574605,0.3736751302083333,120.0,1,4.60935566249399,0.3751256456517209,14.263248697916667
3.542105263157895,0.9947368421052631,6.5625,5.809001123909689,26.37885032841966,0.31163085937499996,78.75,1,5.437646544757004,0.344225606970287,14.883691406250001
3.773684210526316,0.9947368421052631,8.4375,8.118844445500372,35.41093820405335,0.2650325520833333,120.0,1,7.419523979481309,0.43432284246178077,15.349674479166667
4.0052631578947375,0.9947368421052631,9.6875,10.082375251931236,43.104152537209195,0.245205078125,120.0,1,9.091157984828737,0.4621342381890309,15.54794921875
4.236842105263158,0.9947368421052631,12.1875,13.731838084515468,58.280247774643385,0.227119140625,120.0,1,12.071229081007973,0.5126352993811412,15.728808593750001
4.468421052631579,0.9947368421052631,14.6875,17.67552900461652,78.39068554708366,0.20822591145833336,120.0,1,15.304958036673709,0.5684953479331736,15.917740885416666
4.7,0.9947368421052631,17.8125,22.63437307691877,108.67348762310328,0.19293294270833333,120.0,1,19.352876832395236,0.6407916652225449,16.07067057291667
0.3,1.2263157894736842,15.3125,18.88886638925896,89.60386156978473,0.205693359375,120.0,1,16.26693559627868,0.5878104801534475,15.94306640625
0.531578947368421,1.2263157894736842,12.8125,14.855769091853155,65.00115006832596,0.2217154947916667,120.0,1,12.972865653188007,0.5287322287368179,15.782845052083335
0.7631578947368421,1.2263157894736842,10.3125,11.085774437383908,46.98263239845441,0.24505533854166667,120.0,1,9.909939996183308,0.47473298669221364,15.549446614583333
0.9947368421052631,1.2263157894736842,8.4375,8.333551670091117,35.48193710879221,0.268505859375,120.0,1,7.632894160007768,0.43519783514101895,15.31494140625
1.2263157894736842,1.2263157894736842,6.5625,5.935698958345404,25.89840657015945,0.3074446614583333,85.0,1,5.58323850550745,0.3531307594886354,14.925553385416666
1.4578947368421054,1.2263157894736842,5.3125,4.535868119041402,19.756512412284323,0.37941080729166665,120.0,1,4.233721482110738,0.36585185371501683,14.205891927083334
1.6894736842105265,1.2263157894736842,4.6875,3.8927397339737233,16.60154419619782,0.42218098958333333,120.0,1,3.4917189941734232,0.3496178918974633,13.778190104166667
1.9210526315789476,1.2263157894736842,4.0625,3.4808419232972923,13.737775682839079,0.42332031249999996,120.0,1,2.8582159527108244,0.3412795848286776,13.766796875
2.1526315789473687,1.2263157894736842,3.4375,3.3141947095554296,11.04082394109281,0.3877864583333333,120.0,1,2.328556075744332,0.3400957512103634,14.122135416666667
2.3842105263157896,1.2263157894736842,3.4375,3.272818140817317,10.93086364046048,0.386328125,120.0,1,2.2635232581478184,0.33997929875749855,14.13671875
2.6157894736842104,1.2263157894736842,3.4375,3.272818140817317,10.930863640460483,0.386328125,120.0,1,2.2635232581478193,0.33997929875749855,14.13671875
2.8473684210526318,1.2263157894736842,3.4375,3.3141947095554296,11.040823941092803,0.3877864583333333,120.0,1,2.328556075744331,0.3400957512103634,14.122135416666667
3.0789473684210527,1.2263157894736842,4.0625,3.4808419232972923,13.737775682839079,0.42332031249999996,120.0,1,2.8582159527108244,0.3412795848286776,13.766796875
3.310526315789474,1.2263157894736842,4.6875,3.8927397339737246,16.60154419619782,0.42218098958333333,120.0,1,3.491718994173424,0.3496178918974633,13.778190104166667
3.542105263157895,1.2263157894736842,5.3125,4.535868119041402,19.756512412284323,0.37941080729166665,120.0,1,4.233721482110738,0.36585185371501683,14.205891927083334
3.773684210526316,1.2263157894736842,6.5625,5.935698958345404,25.89840657015945,0.3074446614583333,85.0,1,5.58323850550745,0.3531307594886354,14.925553385416666
4.0052631578947375,1.2263157894736842,8.4375,8.333551670091119,35.48193710879221,0.268505859375,120.0,1,7.632894160007769,0.43519783514101895,15.31494140625
4.236842105263158,1.2263157894736842,10.3125,11.085774437383906,46.98263239845443,0.24505533854166667,120.0,1,9.909939996183308,0.47473298669221364,15.549446614583333
4.468421052631579,1.2263157894736842,12.8125,14.85576909185316,65.00115006832598,0.2217154947916667,120.0,1,12.972865653188013,0.528732228736818,15.782845052083335
4.7,1.2263157894736842,15.3125,18.888866389258958,89.60386156978473,0.205693359375,120.0,1,16.266935596278678,0.5878104801534475,15.94306640625
0.3,1.4578947368421054,13.4375,16.080330807594184,76.30159127297323,0.21607747395833332,120.0,1,13.951488237482241,0.548643592667048,15.839225260416667
0.531578947368421,1.4578947368421054,10.9375,12.201290848970396,53.63977332016967,0.23860351562499998,120.0,1,10.814228268589405,0.4908905169386425,15.61396484375
0.7631578947368421,1.4578947368421054,8.4375,8.632635562825763,37.11996637962807,0.27069335937499994,120.0,1,7.9173440336163985,0.4378722626022514,15.293066406250002
0.9947368421052631,1.4578947368421054,6.5625,6.148031309079396,26.416167935156892,0.30865885416666666,92.5,1,5.8021349671337505,0.3640118122678516,14.913411458333334
1.2263157894736842,1.4578947368421054,5.3125,4.672243946107691,19.7587365331012,0.36859700520833333,120.0,1,4.397484812320223,0.3683311463282287,14.314029947916667
1.4578947368421054,1.4578947368421054,4.6875,3.9673188743439023,16.330908342345047,0.4179231770833333,120.0,1,3.607970058688802,0.35053848364178847,13.820768229166667
1.6894736842105265,1.4578947368421054,3.4375,3.409061342713375,10.883498494069983,0.39191406249999994,120.0,1,2.5216789578852143,0.3399637117651856,14.080859375000001
1.9210526315789476,1.4578947368421054,3.4375,3.2896813811205403,10.573188609542711,0.39637369791666666,120.0,1,2.3502206450475507,0.33833241414575044,14.036263020833335
2.1526315789473687,1.4578947368421054,2.8125,3.330093154983985,7.963640983258863,0.32214192708333333,120.0,1,1.8780610576251655,0.34431254430878006,14.778580729166666
2.3842105263157896,1.4578947368421054,2.8125,3.3025124736488882,7.87451082210767,0.30011718749999994,120.0,1,1.824252572019455,0.34738193358239344,14.998828125000001
2.6157894736842104,1.4578947368421054,2.8125,3.3025124736488882,7.87451082210767,0.30011718749999994,120.0,1,1.824252572019455,0.34738193358239344,14.998828125000001
2.8473684210526318,1.4578947368421054,2.8125,3.330093154983985,7.963640983258863,0.32214192708333333,120.0,1,1.8780610576251662,0.34431254430878006,14.778580729166666
3.0789473684210527,1.4578947368421054,3.4375,3.2896813811205408,10.573188609542711,0.39637369791666666,120.0,1,2.3502206450475507,0.33833241414575044,14.036263020833335
3.310526315789474,1.4578947368421054,3.4375,3.409061342713375,10.883498494069983,0.39191406249999994,120.0,1,2.5216789578852152,0.3399637117651856,14.080859375000001
3.542105263157895,1.4578947368421054,4.6875,3.9673188743439027,16.33090834234504,0.4179231770833333,120.0,1,3.607970058688802,0.35053848364178847,13.820768229166667
3.773684210526316,1.4578947368421054,5.3125,4.672243946107692,19.7587365331012,0.36859700520833333,120.0,1,4.397484812320224,0.3683311463282287,14.314029947916667
4.0052631578947375,1.4578947368421054,6.5625,6.148031309079396,26.416167935156892,0.30865885416666666,92.5,1,5.802134967133751,0.3640118122678516,14.913411458333334
4.236842105263158,1.4578947368421054,8.4375,8.632635562825763,37.11996637962807,0.27069335937499994,120.0,1,7.917344033616399,0.4378722626022514,15.293066406250002
4.468421052631579,1.4578947368421054,10.9375,12.201290848970398,53.63977332016968,0.23860351562499998,120.0,1,10.814228268589408,0.4908905169386425,15.61396484375
4.7,1.4578947368421054,13.4375,16.080330807594187,76.30159127297324,0.21607747395833332,120.0,1,13.951488237482245,0.5486435926670481,15.839225260416667
0.3,1.6894736842105265,12.1875,14.195679710997645,67.68882020823919,0.2256217447916667,120.0,1,12.386930463582395,0.5222375281989307,15.743782552083335
0.531578947368421,1.6894736842105265,9.6875,10.446388551138087,46.381045151895634,0.2561751302083333,120.0,1,9.37674606116786,0.4650252005198562,15.438248697916668
0.7631578947368421,1.6894736842105265,7.1875,7.069919383246831,30.702683624025738,0.29955729166666667,120.0,1,6.615082220357975,0.4120973650607441,15.004427083333333
0.9947368421052631,1.6894736842105265,5.9375,5.396927874051329,23.019873578689975,0.3512369791666667,53.75,1,5.121318524537926,0.29852578495672916,14.487630208333334
1.2263157894736842,1.6894736842105265,4.6875,4.122427188096274,16.602671831967236,0.40947265625,120.0,1,3.7990957842619273,0.3529660966061836,13.9052734375
1.4578947368421054,1.6894736842105265,3.4375,3.4788645062404497,10.883498494069979,0.3919075520833334,120.0,1,2.6578389973905803,0.3404026699995404,14.080924479166667
1.6894736842105265,1.6894736842105265,3.4375,3.326668378528386,10.42322085999486,0.40126953125,120.0,1,2.4504930533373654,0.3377270306329513,13.9873046875
1.9210526315789476,1.6894736842105265,2.8125,3.3305825162475355,7.7458714046668895,0.33570312500000005,120.0,1,1.9368186845974,0.34213174539071733,14.64296875
2.1526315789473687,1.6894736842105265,4.0625,3.4891643343846903,5.7245639824954,0.24395833333333333,120.0,3,1.6795154541456412,0.46272800565662964,15.560416666666669
2.3842105263157896,1.6894736842105265,4.0625,3.475932045614036,5.591379617919252,0.22813802083333332,120.0,3,1.6218083754562362,0.4649264783768141,15.718619791666667
2.6157894736842104,1.6894736842105265,4.0625,3.475932045614036,5.591379617919252,0.22813802083333332,120.0,3,1.6218083754562362,0.4649264783768141,15.718619791666667
2.8473684210526318,1.6894736842105265,4.0625,3.4891643343846903,5.7245639824954,0.24395833333333333,120.0,3,1.6795154541456412,0.46272800565662964,15.560416666666669
3.0789473684210527,1.6894736842105265,2.8125,3.3305825162475355,7.7458714046668895,0.33570312500000005,120.0,1,1.9368186845974003,0.34213174539071733,14.64296875
